name,amenity,shop,leisure,lon,lat,walking_time_min,distance_m,yandex_url,url_status,jsonfile
"Улица Матросская Тишина, 15",,,,37.6955297,55.7906335,28.2,2351.9,,skipped_street,
Школа №365,school,,,37.72886729518217,55.81734894027423,28.3,2353.1,https://yandex.com/maps/org/secondary_school_365_named_after_hero_of_the_soviet_union_m_p_krasnolutsky/15100447063/,found,Средняя_общеобразовательная_школа___365_имени_Геро_20260305_194124.json
DHL Express Easy,post_office,,,37.7354729,55.8168059,28.3,2353.5,https://yandex.com/maps/org/dhl_express_easy/60269129268/,found,DHL_Express_Easy_20260311_153541.json
,,,pitch,37.69093496169245,55.79438120856892,28.3,2354.5,,skipped_unnamed,
"Улица Матросская Тишина, 15",,,,37.6954073,55.7906874,28.3,2356.0,,skipped_street,
Gulliver Toys,,toys,,37.7099588,55.7845553,28.3,2356.8,https://yandex.com/maps/org/gulliver_toys/208200756333/,found,Gulliver_Toys_20260311_153605.json
,,,pitch,37.74219587633644,55.79713754148138,28.3,2358.6,,skipped_unnamed,
Только сами,community_centre,,,37.7258783,55.7872745,28.3,2358.6,https://yandex.com/maps/org/tolko_sami/46152010587/,found,Только_Сами_20260311_153633.json
Метро «Черкизовская»,,,,37.7449779,55.801277,28.3,2361.0,,not_found,
Метро «Семёновская»,,,,37.7179598,55.784149,28.4,2362.6,,not_found,
Малая Семёновская улица,,,,37.7147879,55.7852349,28.4,2362.9,,skipped_street,
,atm,,,37.71776,55.784199,28.4,2365.1,https://yandex.com/maps/org/t_bank/183214160932/,found,Т-Банк_20260311_153654.json
,,,playground,37.72434825367817,55.8193861168505,28.4,2365.2,,skipped_unnamed,
,,,playground,37.6902408373413,55.79472560261664,28.4,2366.1,,skipped_unnamed,
Детский мир,,baby_goods,,37.735938,55.816923,28.5,2366.4,https://yandex.com/maps/org/detskij_mir/163838290661/,found,Детский_мир_20260311_153804.json
,,,playground,37.69561859966828,55.79050254975608,28.4,2366.7,,skipped_unnamed,
,,,playground,37.7423049,55.7972987,28.4,2366.7,,skipped_unnamed,
Малая Семёновская улица,,,,37.7146866,55.7852533,28.5,2368.8,,skipped_street,
Дом плавания МОЦВС,,,sports_centre,37.730755761321824,55.788700048228,28.4,2369.5,https://yandex.com/maps/org/formula_vody/1057488653/,found,Формула_воды_20260311_154202.json
Пятёрочка,,supermarket,,37.6961946,55.8172881,28.4,2370.0,https://yandex.com/maps/org/pyatyorochka/1004159660/,found,Пятёрочка_20260305_194722.json
,,,playground,37.740923586559575,55.79645784803336,28.5,2371.5,,skipped_unnamed,
,,,playground,37.74221501359207,55.79775829480351,28.5,2372.0,,skipped_unnamed,
Метро «Семёновская»,,,,37.717875,55.7841471,28.5,2372.2,,not_found,
ВкусВилл,,convenience,,37.6920964,55.7931606,28.5,2372.4,https://yandex.com/maps/org/vkusvill/78206831942/,found,ВкусВилл_20260305_195643.json
Пикассо,doctors,,,37.7188679,55.7845204,28.5,2374.5,https://yandex.com/maps/org/picasso/141255521025/,found,Пикассо_20260311_154250.json
"Детский молодежный центр ""Сокольники""",community_centre,,,37.6960511,55.7904815,28.5,2374.7,https://yandex.com/maps/org/okts_vao_territorialnoye_upravleniye_sokolniki/1241408253/,found,ОКЦ_ВАО__Территориальное_управление_Сокольники_20260311_154313.json
,,,playground,37.734107208374525,55.79232349817922,28.5,2375.7,,skipped_unnamed,
Beauty Expert Clinics,clinic,,,37.6936935,55.7922571,28.5,2377.6,https://yandex.com/maps/org/beauty_expert/72109002629/,found,Бьюти_Эксперт_20260305_195853.json
"Ярмарка ""Московские сезоны""",,greengrocer,,37.74463264208029,55.80200309182528,28.6,2380.6,https://yandex.com/maps/org/interregional_fair/217084514711/,found,Межрегиональная_ярмарка_20260311_154351.json
ИП Волкова,,convenience,,37.6931337,55.8172363,28.6,2383.5,https://yandex.com/maps/org/ip_volkova/35676120368/,found,ИП_Волкова_20260305_195041.json
Частная начальная школа «Галилей»,school,,,37.68938412699437,55.80648246839326,28.7,2384.8,https://yandex.com/maps/org/academ_school/196247442111/,found,Академическая_гимназия__начальная_школа_20260305_195935.json
На заре,,clothes,,37.7176659,55.7839865,28.7,2387.5,https://yandex.com/maps/org/na_zare/41243372400/,found,На_Заре_20260311_154421.json
"Школа 1795 ""Лосиноостровская"" Дошкольное отделение",kindergarten,,,37.69489049071845,55.81781410016737,28.7,2391.5,https://yandex.com/maps/org/shkola_1795_losinoostrovskaya_doshkolnyye_gruppy_4/1072088822/,found,Школа___1795_Лосиноостровская__дошкольные_группы___20260305_195155.json
Сбербанк,bank,,,37.7189425,55.7843669,28.7,2392.0,https://yandex.com/maps/org/sberbank/1000927269/,found,СберБанк_20260311_154535.json
2%fitness,,,fitness_centre,37.6939577,55.7922526,28.7,2392.2,https://yandex.com/maps/org/2_fitness/168998873839/,found,2__Fitness_20260311_154626.json
Улица Короленко — Социальный университет,,,,37.6919335,55.7929569,28.7,2392.3,,skipped_street,
Малая Остроумовская улица,,,,37.6911894,55.7932342,28.7,2393.8,,skipped_street,
Детский сад №576,kindergarten,,,37.74348809268548,55.799306513078605,28.7,2394.1,https://yandex.com/maps/org/detskiy_sad_576/1056063753/,found,Детский_сад___576_20260305_194945.json
El Caracol,cafe,,,37.709086,55.7852,28.8,2394.5,,not_found,
,,,playground,37.69496395,55.791139500000014,28.8,2397.0,,skipped_unnamed,
Метро «Черкизовская»,,,,37.7450232,55.8012025,28.8,2401.7,,not_found,
,,,playground,37.7420121,55.8117421,28.8,2402.8,,skipped_unnamed,
Эмпатия,doctors,,,37.7089943,55.7846227,28.9,2403.1,https://yandex.com/maps/org/empathy/102980500487/,found,Эмпатия_20260311_154846.json
,kindergarten,,,37.69998610529346,55.81913504529492,28.9,2403.3,https://yandex.com/maps/org/teddyland/63050798911/,found,TeddyLand_20260305_194331.json
Улица Короленко — Социальный университет,,,,37.6918732,55.7929348,28.8,2403.9,,skipped_street,
"Сквер ""Дружба""",,,park,37.71087568224061,55.78469719895895,28.9,2407.3,https://yandex.com/maps/org/druzhba_public_garden/205736576504/,found,Небольшой_парк_20260305_195247.json
Пятёрочка,,supermarket,,37.7427337,55.7980868,28.9,2407.5,https://yandex.com/maps/org/pyatyorochka/202709734255/,found,Пятёрочка_20260305_195122.json
Богатырский мост,,,,37.6894256,55.8167067,28.9,2407.7,,not_found,
Богатырский мост,,,,37.6894557,55.8167445,28.9,2407.8,,not_found,
Чонг Донг,restaurant,,,37.7098662,55.7840978,29.0,2408.3,https://yandex.com/maps/org/chong_dong/2719419739/,found,Чонг_Донг_20260311_154927.json
,,,pitch,37.715229881366334,55.82093666821262,29.0,2409.8,,skipped_unnamed,
,,,playground,37.6875378,55.795067,28.9,2410.1,,skipped_unnamed,
,,,playground,37.7420631,55.8107866,28.9,2410.2,,skipped_unnamed,
Богатырский мост,,,,37.6894042,55.8166854,28.9,2410.5,,not_found,
Малая Остроумовская улица,,,,37.690869,55.79317375,28.9,2411.7,,skipped_street,
,,,playground,37.7443675,55.7996985,29.0,2413.6,,skipped_unnamed,
,,,playground,37.68481577962111,55.79490874465076,29.0,2413.6,,skipped_unnamed,
Охотничья улица,,,,37.6830401,55.7964431,29.0,2413.8,,skipped_street,
Малая Остроумовская улица,,,,37.69093945,55.79311905,29.0,2413.9,,skipped_street,
Метро «Черкизовская»,,,,37.7451312,55.8010779,29.0,2417.0,,not_found,
,,,pitch,37.7419719,55.7968726,29.1,2418.1,,skipped_unnamed,
"Стадион ""Связист""",,,sports_centre,37.68681981859127,55.80678612502831,29.1,2418.6,https://yandex.com/maps/org/svyazist/28166004921/,found,Связист_20260311_154948.json
Do.Bro Coffee,fast_food,,,37.7416822,55.8119577,29.0,2419.3,https://yandex.com/maps/org/do_bro_coffee/81583610624/,found,Do_Bro_Coffee_20260311_155021.json
Охотничья улица,,,,37.6828816,55.7964977,29.1,2422.9,,skipped_street,
Метро «Черкизовская»,,,,37.7451796,55.8020608,29.1,2426.1,,not_found,
Метро «Черкизовская»,,,,37.745178,55.8009926,29.1,2426.8,,not_found,
Почта России,post_office,,,37.6893929,55.7945542,29.1,2426.9,https://yandex.com/maps/org/otdeleniye_pochtovoy_svyazi_moskva_107013/1258588189/,found,Отделение_почтовой_связи___107013_20260311_155053.json
Охотничья улица,,,,37.6830001,55.7958539,29.1,2428.6,,skipped_street,
Охотничья улица,,,,37.6829494,55.7958552,29.2,2429.2,,skipped_street,
Школа №1362 дошкольный корпус,kindergarten,,,37.734315149972,55.791838339429226,29.2,2429.4,https://yandex.com/maps/org/shkola_1362_doshkolny_korpus/175775870048/,found,Школа___1362__дошкольный_корпус_20260305_195333.json
,,,pitch,37.69749289377213,55.81836801439638,29.2,2430.0,,skipped_unnamed,
Метро «Черкизовская»,,,,37.7450229,55.8020672,29.2,2431.3,,not_found,
Охотничья улица,,,,37.6828937,55.7958677,29.2,2431.4,,skipped_street,
Часовня Георгия Победоносца,place_of_worship,,,37.71860173391041,55.8210500330707,29.2,2431.8,https://yandex.com/maps/org/church_chapel_of_saint_george_the_victorious/1302775697/,found,Церковь-часовня_Георгия_Победоносца_20260311_155113.json
Охотничья улица,,,,37.6828272,55.7958711,29.2,2432.0,,skipped_street,
Спецодежда,,clothes,,37.6989952,55.7892161,29.2,2432.2,https://yandex.com/maps/org/soyuzspetsodezhda/1056720626/,found,Союзспецодежда_20260311_155439.json
Малая Остроумовская улица,,,,37.6906143,55.7930579,29.2,2432.2,,skipped_street,
Метро «Черкизовская»,,,,37.7453161,55.802062,29.2,2434.3,,not_found,
,,,playground,37.71830873871144,55.82113717996219,29.2,2434.4,,skipped_unnamed,
,,,,37.7444594,55.8027528,29.2,2434.4,,skipped_unnamed,
Богатырский мост,,,,37.6891898,55.816942,29.2,2435.7,,not_found,
Пятёрочка,,supermarket,,37.7003218,55.8200513,29.3,2438.1,https://yandex.com/maps/org/pyatyorochka/9741734025/,found,Пятёрочка_20260305_194546.json
,,,playground,37.74194458640952,55.79668386131382,29.3,2439.1,,skipped_unnamed,
,,,playground,37.73351235,55.79048530000001,29.3,2439.4,,skipped_unnamed,
,,,playground,37.69383465,55.8171189,29.3,2440.9,,skipped_unnamed,
,,,pitch,37.68665936979264,55.80697130173164,29.4,2441.1,,skipped_unnamed,
Площадь Журавлёва,,,,37.7028376,55.7852207,29.3,2441.4,,skipped_street,
Метро «Семёновская»,,,,37.7183772,55.7835164,29.4,2442.7,,not_found,
Метро «Черкизовская»,,,,37.7449297,55.8020705,29.3,2442.8,,not_found,
Площадь Журавлёва,,,,37.7027373,55.7852699,29.3,2442.8,,skipped_street,
Метро «Семёновская»,,,,37.7183203,55.783506,29.4,2443.0,,not_found,
,,,pitch,37.7051057,55.8219108,29.4,2444.7,,skipped_unnamed,
Бульвар Рокоссовского,,,,37.7373343,55.8170306,29.3,2445.4,,skipped_street,
Большой Матросский переулок,,,,37.6945351,55.7900485,29.3,2445.5,,skipped_street,
Метро «Семёновская»,,,,37.7182944,55.7834231,29.4,2445.9,,not_found,
Рублёвский,,butcher,,37.71906,55.7838793,29.4,2446.4,https://yandex.com/maps/org/rublyovskij/1154057798/,found,Рублёвский_20260311_155500.json
Метро «Семёновская»,,,,37.7182424,55.7834066,29.5,2447.0,,not_found,
Метро «Черкизовская»,,,,37.7451702,55.8022695,29.4,2449.4,,not_found,
СШОР «Спартак»,training,,sports_centre,37.68228667278715,55.80399934666218,29.5,2449.4,https://yandex.com/maps/org/sportivnaya_shkola_akademiya_spartak_moskomsporta/208325695421/,found,Спортивная_школа_Академия_Спартак_Москомспорта_20260311_155523.json
,,,playground,37.69142258675105,55.8169275561277,29.4,2449.5,,skipped_unnamed,
Цюань-Шу,,,fitness_centre,37.6925683,55.8170093,29.4,2450.4,https://yandex.com/maps/org/martial_arts_club_chuan_shu/1170333766/,found,Цюань_Шу_20260311_155545.json
Метро «Семёновская»,,,,37.7181754,55.7833993,29.5,2451.5,,not_found,
,,,pitch,37.7109525,55.7840235,29.5,2451.5,,skipped_unnamed,
Богатырский мост,,,,37.689255,55.8170206,29.4,2451.9,,not_found,
Метро «Семёновская»,,,,37.7184837,55.783526,29.5,2452.1,,not_found,
,,,playground,37.69431185939281,55.79164133308792,29.4,2453.0,,skipped_unnamed,
Большой Матросский переулок,,,,37.6944367,55.7900904,29.4,2453.2,,skipped_street,
,,,playground,37.69819189999999,55.81859980000001,29.5,2453.5,,skipped_unnamed,
,,,pitch,37.68232294354517,55.80429257802295,29.5,2454.5,,skipped_unnamed,
,atm,,,37.7446834,55.8026208,29.5,2454.7,https://yandex.com/maps/org/t_bank/193882236786/,found,Т-Банк_20260311_155603.json
,cafe,,,37.7148809,55.7843516,29.5,2456.3,https://yandex.com/maps/org/tears_of_beatrice/116686119744/,found,Слёзы_Беатрис_20260311_155639.json
Метро «Черкизовская»,,,,37.7453074,55.8022663,29.5,2457.0,,not_found,
,,,pitch,37.6884671,55.80766295,29.6,2457.3,,skipped_unnamed,
Cofix,fast_food,,,37.7189924,55.7837609,29.5,2458.8,https://yandex.com/maps/org/cofix/241381858935/,found,Cofix_20260311_155723.json
,,,playground,37.69141714020675,55.792890067289065,29.5,2461.0,,skipped_unnamed,
Маман,,bakery,,37.7191499,55.7837429,29.6,2462.2,https://yandex.com/maps/org/pekarnya_maman/66649543632/,found,МаМан_20260311_155815.json
Охотничья улица,,,,37.6822329,55.7959006,29.6,2462.3,,skipped_street,
Tezenis,,clothes,,37.719009,55.7837259,29.6,2462.7,https://yandex.com/maps/org/tezenis/1215371081/,found,Tezenis_20260311_155852.json
Бульвар Рокоссовского,,,,37.7373556,55.8170453,29.6,2463.3,,skipped_street,
Бульвар Рокоссовского,,,,37.7373761,55.8170621,29.6,2463.6,,skipped_street,
,,,pitch,37.685225514446735,55.80689562913575,29.6,2464.1,,skipped_unnamed,
Ткацкая улица,,,,37.7217236,55.7859157,29.6,2464.1,,skipped_street,
Метро «Черкизовская»,,,,37.7450015,55.8022647,29.6,2464.2,,not_found,
Метро «Черкизовская»,,,,37.7449217,55.8022641,29.6,2464.2,,not_found,
Мечтатели,cafe,,,37.7098761,55.7835968,29.6,2464.7,https://yandex.com/maps/org/mechtateli/83245829095/,found,Мечтатели_20260311_160019.json
Бульвар Рокоссовского,,,,37.73699611106427,55.81712356326867,29.6,2465.1,,skipped_street,
"ГБОУ Школа №1530 ""Школа Ломоносова"" Дошкольные группы на Охотничьей",kindergarten,,,37.68470762215892,55.795620729275626,29.6,2465.5,https://yandex.com/maps/org/gbou_goroda_moskvy_gimnaziya_1530_shkola_lomonosova_do_1/1131138400/,found,Школа___1530_школа_Ломоносова__дошкольные_группы_20260311_160039.json
